ID,line,path,eva_nr,category,station,state,city,zip,long,lat,arrival_plan,departure_plan,arrival_change,departure_change,arrival_delay_m,departure_delay_m,info,arrival_delay_check,departure_delay_check
9004795104797116050-2407101343-13,1,Wedel(Holst)|Hamburg-Rissen|Hamburg-Sülldorf|Hamburg-Iserbrook|Hamburg-Blankenese|Hamburg Hochkamp|Hamburg Klein Flottbek|Hamburg-Othmarschen|Hamburg-Bahrenfeld|Hamburg-Ottensen|Hamburg-Altona(S)|Hamburg Königstraße,8006705,4,Reeperbahn,Hamburg,Hamburg,20359,9.957668,53.549668,2024-07-10 14:14:00,2024-07-10 14:15:00,2024-07-10 14:14:00,2024-07-10 14:15:00,0,0,,on_time,on_time
-3815970787217731213-2407131039-15,16,Nürnberg Hbf|Schwabach|Roth|Unterheckenhofen|Georgensgmünd|Mühlstetten|Pleinfeld|Ellingen(Bay)|Weißenburg(Bay)|Treuchtlingen|Otting-Weilheim|Donauwörth|Mertingen Bahnhof|Nordendorf,8003952,5,Meitingen,Bayern,Meitingen,86405,10.84805,48.545997,2024-07-13 12:12:00,2024-07-13 12:13:00,2024-07-13 12:13:00,2024-07-13 12:14:00,1,1,,on_time,on_time
-1395734665312380435-2407100058-21,41,Berlin Beusselstraße|Berlin Westhafen|Berlin-Wedding|Berlin Gesundbrunnen(S)|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str|Berlin Frankfurter Allee|Berlin Ostkreuz (S)|Berlin Treptower Park|Berlin Sonnenallee|Berlin-Neukölln|Berlin Hermannstraße|Berlin-Tempelhof|Berlin Südkreuz (S)|Berlin-Schöneberg|Berlin Innsbrucker Platz|Berlin Bundesplatz,8089112,4,Heidelberger Platz,Berlin,Berlin,10713,13.312018,52.479972,2024-07-10 01:42:00,2024-07-10 01:43:00,2024-07-10 01:42:00,2024-07-10 01:43:00,0,0,,on_time,on_time
-8279496001116731859-2407110934-16,60,Böblingen|Sindelfingen|Maichingen|Maichingen Nord|Magstadt|Renningen Süd|Renningen|Rutesheim|Leonberg|Höfingen|Ditzingen|Weilimdorf|Korntal|Neuwirtshaus(Porscheplatz)|Stuttgart-Zuffenhausen,8005770,3,Stuttgart-Feuerbach,Baden-Württemberg,Stuttgart-Feuerbach,70469,9.169382,48.813673,2024-07-11 10:21:00,2024-07-11 10:21:00,2024-07-11 10:25:00,2024-07-11 10:26:00,4,5,Information,on_time,on_time
-8800746578902614215-2407140529-8,75,Kempten(Allgäu)Hbf|Kempten(Allgäu)Ost|Dietmannsried|Bad Grönenbach|Memmingen|Kellmünz|Altenstadt(Iller),8003057,5,Illertissen,Bayern,Illertissen,89257,10.099942,48.222828,2024-07-14 06:14:00,2024-07-14 06:16:00,2024-07-14 06:14:00,2024-07-14 06:17:00,0,1,,on_time,on_time
4336136901335590125-2407141833-5,18,Tübingen Hbf|Reutlingen Hbf|Metzingen(Württ)|Nürtingen,8006331,3,Wendlingen (Neckar),Baden-Württemberg,Wendlingen am Neckar,73240,9.373011,48.672961,2024-07-14 19:04:00,2024-07-14 19:04:00,2024-07-14 19:29:00,2024-07-14 19:29:00,25,25,,delay,delay
-1421553724877312214-2407092209-5,9,Wiesbaden Hbf|Wiesbaden Ost|Mainz-Kastel|Mainz-Bischofsheim,8005221,4,Rüsselsheim Opelwerk,Hessen,Rüsselsheim,65428,8.400373,49.988,2024-07-09 22:28:00,2024-07-09 22:29:00,2024-07-09 22:29:00,2024-07-09 22:29:00,1,0,Störung,on_time,on_time
1653954187447167134-2407141601-2,RB28,Schwandorf,8001054,5,Bodenwöhr Nord,Bayern,Bodenwöhr,92439,12.325948,49.278381,2024-07-14 16:13:00,2024-07-14 16:13:00,2024-07-14 16:14:00,2024-07-14 16:14:00,1,1,,on_time,on_time
-6706679219700836769-2407102145-4,8,Herrsching|Seefeld-Hechendorf|Steinebach,8006359,5,Weßling (Oberbay),Bayern,Weßling (Oberbay),82234,11.251768,48.077374,2024-07-10 21:56:00,2024-07-10 21:57:00,,,0,0,,on_time,on_time
5394746350337486298-2407120825-12,81,Koblenz Hbf|Koblenz-Moselweiß|Koblenz-Güls|Winningen(Mosel)|Kobern-Gondorf|Lehmen|Kattenes|Löf|Hatzenport|Moselkern|Müden(Mosel),8003179,5,Treis-Karden,Rheinland-Pfalz,Treis-Karden,56253,7.299635,50.179836,2024-07-12 09:03:00,2024-07-12 09:04:00,2024-07-12 09:03:00,2024-07-12 09:04:00,0,0,,on_time,on_time
-6535507134804682207-2407111259-5,1,Leipzig-Stötteritz|Leipzig Völkerschlachtdenkmal|Leipzig MDR|Leipzig Bayerischer Bahnhof,8012202,5,Leipzig Wilhelm-Leuschner-Platz,Sachsen,Leipzig,4107,12.375394,51.335396,2024-07-11 13:08:00,2024-07-11 13:08:00,2024-07-11 13:08:00,2024-07-11 13:09:00,0,1,,on_time,on_time
-7441148732617081249-2407101131-8,RS3,Bremen Hbf|Bremen Neustadt|Heidkrug|Delmenhorst|Hoykenkamp|Schierbrok|Bookholzberg,8000522,4,Hude,Niedersachsen,Hude,27798,8.460956,53.109429,2024-07-10 11:55:00,2024-07-10 11:56:00,2024-07-10 11:55:00,2024-07-10 11:56:00,0,0,Information,on_time,on_time
-2115552846426576708-2407131647-1,31,,8000880,3,Radolfzell,Baden-Württemberg,Radolfzell ,78315,8.968984,47.735873,,2024-07-13 16:47:00,,,0,0,,on_time,on_time
-7527552180703358421-2407141458-8,2,Kaiserslautern Hbf|Hochspeyer|Frankenstein(Pfalz)|Weidenthal|Neidenfels|Lambrecht(Pfalz)|Neustadt(Weinstr)Hbf,8004489,4,Neustadt (Weinstr) Böbig,Rheinland-Pfalz,Neustadt ,67433,8.158313,49.354245,2024-07-14 15:31:00,2024-07-14 15:32:00,2024-07-14 15:33:00,2024-07-14 15:34:00,2,2,,on_time,on_time
-3312954345276601446-2407091903-2,1,Hamburg Airport,8004661,4,Ohlsdorf,Hamburg,Hamburg,22337,10.031968,53.620873,2024-07-09 19:06:00,2024-07-09 19:09:00,2024-07-09 19:06:00,2024-07-09 19:09:00,0,0,,on_time,on_time
9072457574971043060-2407082031-5,5,Heidelberg Hbf|Heidelberg-Weststadt/Südstadt|Heidelberg-Altstadt|Heidelberg-Schlierbach/Ziegelhausen,8002684,5,Heidelberg-Orthopädie,Baden-Württemberg,Heidelberg,69118,8.774913,49.409995,2024-07-08 20:40:00,2024-07-08 20:41:00,2024-07-08 20:41:00,2024-07-08 20:41:00,1,0,,on_time,on_time
-1998040962131772740-2407121705-19,12,Tübingen Hbf|Reutlingen Hbf|Metzingen(Württ)|Bempflingen|Nürtingen|Oberboihingen|Wendlingen(Neckar)|Plochingen|Esslingen(Neckar)|Stuttgart-Bad Cannstatt|Stuttgart Hbf|Ludwigsburg|Bietigheim-Bissingen|Besigheim|Walheim(Württ)|Kirchheim(Neckar)|Lauffen(Neckar)|Nordheim(Württ),8000157,3,Heilbronn Hbf,Baden-Württemberg,Heilbronn,74072,9.207715,49.143306,2024-07-12 19:01:00,2024-07-12 19:12:00,2024-07-12 19:11:00,2024-07-12 19:16:00,10,4,,delay,on_time
6034284428737156178-2407101941-10,27,Mönchengladbach Hbf|Rheydt Hbf|Rheydt-Odenkirchen|Hochneukirch|Jüchen|Grevenbroich|Rommerskirchen|Stommeln|Pulheim,8000208,3,Köln-Ehrenfeld,Nordrhein-Westfalen,Köln,50823,6.917276,50.951533,2024-07-10 20:28:00,2024-07-10 20:29:00,2024-07-10 20:28:00,2024-07-10 20:29:00,0,0,Bauarbeiten. (Quelle: zuginfo.nrw),on_time,on_time
